,angle_deg,freq_THz,trans
992,-16.153846153846153,275.7142857142857,0.527459962819481
991,-16.153846153846153,277.1428571428572,0.5566218723494591
990,-16.153846153846153,278.57142857142856,0.5804045890824062
989,-16.153846153846153,280.0,0.5989516510606405
988,-16.153846153846153,281.42857142857144,0.612646028819651
987,-16.153846153846153,282.8571428571429,0.6220484711815046
986,-16.153846153846153,284.2857142857143,0.6278356270257778
985,-16.153846153846153,285.7142857142857,0.6307422165588361
984,-16.153846153846153,287.1428571428571,0.6315092269846379
983,-16.153846153846153,288.57142857142856,0.6308389028109784
982,-16.153846153846153,290.0,0.6293571044192169
1082,-15.23076923076923,220.0,0.4935149406622815
1081,-15.23076923076923,221.42857142857144,0.4564826219254147
1080,-15.23076923076923,222.8571428571429,0.4171624733576959
1079,-15.23076923076923,224.28571428571428,0.3771071000081831
1078,-15.23076923076923,225.7142857142857,0.337899303271402
1077,-15.23076923076923,227.14285714285717,0.3010467048288717
1076,-15.23076923076923,228.57142857142856,0.2678712619939938
1075,-15.23076923076923,230.0,0.2394036486281996
1074,-15.23076923076923,231.42857142857144,0.2162952931571284
1073,-15.23076923076923,232.8571428571429,0.1987611633721216
1072,-15.23076923076923,234.28571428571428,0.1865633466403259
1071,-15.23076923076923,235.7142857142857,0.1790398420779627
1070,-15.23076923076923,237.14285714285717,0.1751766084593889
1069,-15.23076923076923,238.57142857142856,0.1737156106800509
1068,-15.23076923076923,240.0,0.1732881826040031
1067,-15.23076923076923,241.42857142857144,0.1725611397161312
1066,-15.23076923076923,242.8571428571429,0.170381949979218
1065,-15.23076923076923,244.28571428571428,0.165908573640425
1064,-15.23076923076923,245.7142857142857,0.1587098142565801
1063,-15.23076923076923,247.14285714285717,0.1488241126876043
1062,-15.23076923076923,248.57142857142856,0.1367691498097807
1061,-15.23076923076923,250.0,0.1235008114078183
1060,-15.23076923076923,251.42857142857144,0.1103264804479288
1059,-15.23076923076923,252.8571428571429,0.0987826405561488
1058,-15.23076923076923,254.28571428571428,0.0904896186942943
1057,-15.23076923076923,255.7142857142857,0.0869973100417818
1056,-15.23076923076923,257.1428571428572,0.0896358493915921
1055,-15.23076923076923,258.57142857142856,0.0993850321774856
1054,-15.23076923076923,260.0,0.1167755591797063
1053,-15.23076923076923,261.42857142857144,0.1418329207954778
1052,-15.23076923076923,262.8571428571429,0.1740701888429919
1051,-15.23076923076923,264.2857142857143,0.2125294719029652
1050,-15.23076923076923,265.7142857142857,0.2558649103474333
1049,-15.23076923076923,267.1428571428572,0.3024549577263871
1048,-15.23076923076923,268.57142857142856,0.3505297542469373
1047,-15.23076923076923,270.0,0.3983005950764139
1046,-15.23076923076923,271.42857142857144,0.4440814316774543
1045,-15.23076923076923,272.8571428571429,0.4863952163709176
1044,-15.23076923076923,274.2857142857143,0.5240595876580343
1043,-15.23076923076923,275.7142857142857,0.556246997978107
1042,-15.23076923076923,277.1428571428572,0.5825149627683586
1041,-15.23076923076923,278.57142857142856,0.602803829462704
1040,-15.23076923076923,280.0,0.6174027497241216
1039,-15.23076923076923,281.42857142857144,0.6268887223686666
