,angle_deg,freq_THz,trans
842,11.3684,232.0,0.1745
863,11.3684,233.0,0.163
23,11.3684,234.0,0.158
978,11.3684,235.0,0.1591
18,11.3684,236.0,0.1654
445,11.3684,237.0,0.1762
113,11.3684,238.0,0.1903
1137,11.3684,239.0,0.2065
1012,11.3684,240.0,0.2235
1296,11.3684,241.0,0.2401
478,11.3684,242.0,0.2552
754,11.3684,243.0,0.2677
954,11.3684,244.0,0.2768
812,11.3684,245.0,0.2819
846,11.3684,246.0,0.2828
1275,11.3684,247.0,0.2792
384,11.3684,248.0,0.2714
540,11.3684,249.0,0.2596
177,11.3684,250.0,0.2444
460,11.3684,251.0,0.2266
737,11.3684,252.0,0.2067
136,11.3684,253.0,0.1857
1234,11.3684,254.0,0.1643
297,11.3684,255.0,0.1432
323,11.3684,256.0,0.1232
1331,11.3684,257.0,0.1048
986,11.3684,258.0,0.0884
716,11.3684,259.0,0.0744
354,11.3684,260.0,0.0629
627,11.3684,261.0,0.054
908,11.3684,262.0,0.0477
1354,11.3684,263.0,0.0438
731,11.3684,264.0,0.0421
704,11.3684,265.0,0.0425
729,11.3684,266.0,0.0447
1202,11.3684,267.0,0.0484
15,11.3684,268.0,0.0536
1238,11.3684,269.0,0.0599
848,11.3684,270.0,0.0673
1036,11.3684,271.0,0.0755
1343,11.3684,272.0,0.0844
612,11.3684,273.0,0.0939
465,11.3684,274.0,0.1039
742,11.3684,275.0,0.1141
705,11.3684,276.0,0.1243
969,11.3684,277.0,0.1344
116,11.3684,278.0,0.144
872,11.3684,279.0,0.1529
1018,11.3684,280.0,0.1606
920,11.3684,281.0,0.167
484,11.3684,282.0,0.1715
940,11.3684,283.0,0.1741
244,11.3684,284.0,0.1744
667,11.3684,285.0,0.1723
101,11.3684,286.0,0.1677
1161,11.3684,287.0,0.1607
854,11.3684,288.0,0.1516
883,11.3684,289.0,0.1406
777,11.3684,290.0,0.128
1039,12.3158,220.0,0.6063
1027,12.3158,221.0,0.5664
155,12.3158,222.0,0.5236
1150,12.3158,223.0,0.4787
1298,12.3158,224.0,0.433
752,12.3158,225.0,0.3876
709,12.3158,226.0,0.3438
1035,12.3158,227.0,0.303
279,12.3158,228.0,0.2662
127,12.3158,229.0,0.2346
960,12.3158,230.0,0.209
814,12.3158,231.0,0.19
1301,12.3158,232.0,0.1777
422,12.3158,233.0,0.1723
368,12.3158,234.0,0.1733
1346,12.3158,235.0,0.1802
1011,12.3158,236.0,0.1921
416,12.3158,237.0,0.2079
56,12.3158,238.0,0.2263
175,12.3158,239.0,0.2462
290,12.3158,240.0,0.2661
1355,12.3158,241.0,0.2849
797,12.3158,242.0,0.3015
947,12.3158,243.0,0.3148
1289,12.3158,244.0,0.3241
19,12.3158,245.0,0.3289
851,12.3158,246.0,0.3289
988,12.3158,247.0,0.3242
1152,12.3158,248.0,0.3149
756,12.3158,249.0,0.3014
98,12.3158,250.0,0.2843
598,12.3158,251.0,0.2644
584,12.3158,252.0,0.2425
878,12.3158,253.0,0.2193
498,12.3158,254.0,0.1958
493,12.3158,255.0,0.1726
1313,12.3158,256.0,0.1506
39,12.3158,257.0,0.1302
1263,12.3158,258.0,0.1119
544,12.3158,259.0,0.0961
1283,12.3158,260.0,0.0829
1057,12.3158,261.0,0.0725
152,12.3158,262.0,0.0648
629,12.3158,263.0,0.0597
473,12.3158,264.0,0.0571
1176,12.3158,265.0,0.0567
1366,12.3158,266.0,0.0583
779,12.3158,267.0,0.0618
723,12.3158,268.0,0.0669
740,12.3158,269.0,0.0734
1072,12.3158,270.0,0.081
574,12.3158,271.0,0.0897
314,12.3158,272.0,0.0992
1028,12.3158,273.0,0.1094
803,12.3158,274.0,0.12
1324,12.3158,275.0,0.1307
387,12.3158,276.0,0.1415
1226,12.3158,277.0,0.1518
1031,12.3158,278.0,0.1615
836,12.3158,279.0,0.1702
1,12.3158,280.0,0.1775
291,12.3158,281.0,0.1831
448,12.3158,282.0,0.1868
773,12.3158,283.0,0.1882
197,12.3158,284.0,0.1871
530,12.3158,285.0,0.1836
1391,12.3158,286.0,0.1775
1187,12.3158,287.0,0.1691
273,12.3158,288.0,0.1586
289,12.3158,289.0,0.1462
1268,12.3158,290.0,0.1326
40,13.2632,220.0,0.5827
162,13.2632,221.0,0.5409
1199,13.2632,222.0,0.4968
454,13.2632,223.0,0.4517
204,13.2632,224.0,0.4066
885,13.2632,225.0,0.3629
981,13.2632,226.0,0.3219
258,13.2632,227.0,0.2847
548,13.2632,228.0,0.2526
1419,13.2632,229.0,0.2263
1024,13.2632,230.0,0.2065
51,13.2632,231.0,0.1936
1099,13.2632,232.0,0.1877
644,13.2632,233.0,0.1885
228,13.2632,234.0,0.1956
570,13.2632,235.0,0.2081
700,13.2632,236.0,0.225
1415,13.2632,237.0,0.2452
830,13.2632,238.0,0.2673
55,13.2632,239.0,0.2901
1043,13.2632,240.0,0.3121
1003,13.2632,241.0,0.3323
562,13.2632,242.0,0.3496
1225,13.2632,243.0,0.3629
405,13.2632,244.0,0.3717
817,13.2632,245.0,0.3756
1092,13.2632,246.0,0.3743
372,13.2632,247.0,0.368
80,13.2632,248.0,0.3569
787,13.2632,249.0,0.3415
340,13.2632,250.0,0.3226
467,13.2632,251.0,0.3008
1167,13.2632,252.0,0.277
1285,13.2632,253.0,0.252
74,13.2632,254.0,0.2268
1406,13.2632,255.0,0.2019
816,13.2632,256.0,0.1782
892,13.2632,257.0,0.1562
1359,13.2632,258.0,0.1364
121,13.2632,259.0,0.1191
358,13.2632,260.0,0.1045
839,13.2632,261.0,0.0927
144,13.2632,262.0,0.0838
963,13.2632,263.0,0.0776
239,13.2632,264.0,0.0741
186,13.2632,265.0,0.073
1307,13.2632,266.0,0.0742
423,13.2632,267.0,0.0774
341,13.2632,268.0,0.0825
915,13.2632,269.0,0.0892
1196,13.2632,270.0,0.0972
738,13.2632,271.0,0.1064
1273,13.2632,272.0,0.1165
312,13.2632,273.0,0.1273
623,13.2632,274.0,0.1385
939,13.2632,275.0,0.1498
25,13.2632,276.0,0.1608
315,13.2632,277.0,0.1713
793,13.2632,278.0,0.1809
690,13.2632,279.0,0.1892
1388,13.2632,280.0,0.196
764,13.2632,281.0,0.2008
580,13.2632,282.0,0.2033
566,13.2632,283.0,0.2035
525,13.2632,284.0,0.2011
1213,13.2632,285.0,0.1961
225,13.2632,286.0,0.1885
771,13.2632,287.0,0.1786
429,13.2632,288.0,0.1666
406,13.2632,289.0,0.1529
0,13.2632,290.0,0.138
1404,14.2105,220.0,0.5579
295,14.2105,221.0,0.5147
1398,14.2105,222.0,0.4702
1163,14.2105,223.0,0.4256
1347,14.2105,224.0,0.3821
1382,14.2105,225.0,0.341
569,14.2105,226.0,0.3036
1348,14.2105,227.0,0.271
294,14.2105,228.0,0.2441
268,14.2105,229.0,0.2236
942,14.2105,230.0,0.2101
485,14.2105,231.0,0.2036
500,14.2105,232.0,0.2041
207,14.2105,233.0,0.2111
1190,14.2105,234.0,0.2239
145,14.2105,235.0,0.2415
216,14.2105,236.0,0.263
699,14.2105,237.0,0.2869
140,14.2105,238.0,0.312
614,14.2105,239.0,0.3369
1042,14.2105,240.0,0.3603
389,14.2105,241.0,0.3811
912,14.2105,242.0,0.3982
590,14.2105,243.0,0.4109
1325,14.2105,244.0,0.4186
1392,14.2105,245.0,0.4209
501,14.2105,246.0,0.4179
1337,14.2105,247.0,0.4097
233,14.2105,248.0,0.3968
438,14.2105,249.0,0.3796
678,14.2105,250.0,0.3588
302,14.2105,251.0,0.3354
957,14.2105,252.0,0.31
231,14.2105,253.0,0.2836
283,14.2105,254.0,0.2569
1318,14.2105,255.0,0.2307
1358,14.2105,256.0,0.2057
1228,14.2105,257.0,0.1825
1083,14.2105,258.0,0.1615
34,14.2105,259.0,0.1429
750,14.2105,260.0,0.1272
964,14.2105,261.0,0.1143
1269,14.2105,262.0,0.1044
1390,14.2105,263.0,0.0973
272,14.2105,264.0,0.093
1046,14.2105,265.0,0.0914
546,14.2105,266.0,0.0921
180,14.2105,267.0,0.0952
541,14.2105,268.0,0.1003
1333,14.2105,269.0,0.1071
1286,14.2105,270.0,0.1155
1040,14.2105,271.0,0.1251
379,14.2105,272.0,0.1358
955,14.2105,273.0,0.1471
1014,14.2105,274.0,0.1587
1362,14.2105,275.0,0.1704
203,14.2105,276.0,0.1817
293,14.2105,277.0,0.1923
397,14.2105,278.0,0.2017
792,14.2105,279.0,0.2097
606,14.2105,280.0,0.2157
1282,14.2105,281.0,0.2196
194,14.2105,282.0,0.2211
999,14.2105,283.0,0.22
708,14.2105,284.0,0.2161
591,14.2105,285.0,0.2095
95,14.2105,286.0,0.2004
1290,14.2105,287.0,0.1889
989,14.2105,288.0,0.1753
1338,14.2105,289.0,0.1602
1004,14.2105,290.0,0.1441
561,15.1579,220.0,0.5322
694,15.1579,221.0,0.4888
610,15.1579,222.0,0.4449
1188,15.1579,223.0,0.4019
514,15.1579,224.0,0.361
663,15.1579,225.0,0.3235
318,15.1579,226.0,0.2905
1235,15.1579,227.0,0.2631
661,15.1579,228.0,0.242
1194,15.1579,229.0,0.2277
564,15.1579,230.0,0.2206
377,15.1579,231.0,0.2205
61,15.1579,232.0,0.2271
638,15.1579,233.0,0.2399
281,15.1579,234.0,0.2578
1136,15.1579,235.0,0.28
480,15.1579,236.0,0.305
760,15.1579,237.0,0.3317
1232,15.1579,238.0,0.3586
642,15.1579,239.0,0.3845
807,15.1579,240.0,0.4081
1114,15.1579,241.0,0.4285
81,15.1579,242.0,0.4446
651,15.1579,243.0,0.4559
1399,15.1579,244.0,0.4619
159,15.1579,245.0,0.4625
751,15.1579,246.0,0.4577
72,15.1579,247.0,0.4478
1400,15.1579,248.0,0.4332
655,15.1579,249.0,0.4145
820,15.1579,250.0,0.3924
1130,15.1579,251.0,0.3677
811,15.1579,252.0,0.3413
913,15.1579,253.0,0.3139
408,15.1579,254.0,0.2863
932,15.1579,255.0,0.2593
93,15.1579,256.0,0.2334
1146,15.1579,257.0,0.2093
202,15.1579,258.0,0.1874
1026,15.1579,259.0,0.1679
972,15.1579,260.0,0.1513
1291,15.1579,261.0,0.1375
1204,15.1579,262.0,0.1267
187,15.1579,263.0,0.1188
1101,15.1579,264.0,0.1139
494,15.1579,265.0,0.1117
1063,15.1579,266.0,0.1121
235,15.1579,267.0,0.1149
1127,15.1579,268.0,0.1199
361,15.1579,269.0,0.1269
528,15.1579,270.0,0.1355
1005,15.1579,271.0,0.1456
356,15.1579,272.0,0.1566
1069,15.1579,273.0,0.1684
582,15.1579,274.0,0.1805
192,15.1579,275.0,0.1925
282,15.1579,276.0,0.204
1207,15.1579,277.0,0.2146
453,15.1579,278.0,0.2238
1257,15.1579,279.0,0.2312
43,15.1579,280.0,0.2366
853,15.1579,281.0,0.2394
346,15.1579,282.0,0.2396
1302,15.1579,283.0,0.237
516,15.1579,284.0,0.2316
823,15.1579,285.0,0.2234
1222,15.1579,286.0,0.2126
739,15.1579,287.0,0.1995
822,15.1579,288.0,0.1845
49,15.1579,289.0,0.1681
1414,15.1579,290.0,0.1508
819,16.1053,220.0,0.5057
1065,16.1053,221.0,0.4629
890,16.1053,222.0,0.4208
504,16.1053,223.0,0.3805
11,16.1053,224.0,0.3433
1104,16.1053,225.0,0.3105
869,16.1053,226.0,0.2829
149,16.1053,227.0,0.2615
415,16.1053,228.0,0.2468
468,16.1053,229.0,0.2392
1378,16.1053,230.0,0.2387
474,16.1053,231.0,0.2449
476,16.1053,232.0,0.2574
1052,16.1053,233.0,0.2753
1394,16.1053,234.0,0.2975
1038,16.1053,235.0,0.323
841,16.1053,236.0,0.3505
1044,16.1053,237.0,0.3785
636,16.1053,238.0,0.406
305,16.1053,239.0,0.4315
334,16.1053,240.0,0.4541
543,16.1053,241.0,0.4729
1271,16.1053,242.0,0.4871
1316,16.1053,243.0,0.4963
1237,16.1053,244.0,0.5002
1328,16.1053,245.0,0.4988
758,16.1053,246.0,0.4921
538,16.1053,247.0,0.4805
343,16.1053,248.0,0.4645
33,16.1053,249.0,0.4447
568,16.1053,250.0,0.4217
1066,16.1053,251.0,0.3964
662,16.1053,252.0,0.3695
344,16.1053,253.0,0.3417
1250,16.1053,254.0,0.3139
386,16.1053,255.0,0.2866
491,16.1053,256.0,0.2604
1062,16.1053,257.0,0.236
1243,16.1053,258.0,0.2136
502,16.1053,259.0,0.1936
414,16.1053,260.0,0.1764
762,16.1053,261.0,0.1619
523,16.1053,262.0,0.1505
801,16.1053,263.0,0.142
1240,16.1053,264.0,0.1365
778,16.1053,265.0,0.1338
554,16.1053,266.0,0.1339
1320,16.1053,267.0,0.1365
697,16.1053,268.0,0.1415
592,16.1053,269.0,0.1486
115,16.1053,270.0,0.1575
769,16.1053,271.0,0.1678
833,16.1053,272.0,0.1793
266,16.1053,273.0,0.1914
120,16.1053,274.0,0.2038
342,16.1053,275.0,0.216
191,16.1053,276.0,0.2275
325,16.1053,277.0,0.2378
24,16.1053,278.0,0.2466
1088,16.1053,279.0,0.2533
615,16.1053,280.0,0.2577
1351,16.1053,281.0,0.2595
38,16.1053,282.0,0.2584
1327,16.1053,283.0,0.2543
76,16.1053,284.0,0.2474
581,16.1053,285.0,0.2376
535,16.1053,286.0,0.2253
1352,16.1053,287.0,0.2108
1111,16.1053,288.0,0.1944
791,16.1053,289.0,0.1767
1227,16.1053,290.0,0.1582
357,17.0526,220.0,0.4792
1260,17.0526,221.0,0.4379
1192,17.0526,222.0,0.3984
1239,17.0526,223.0,0.3619
713,17.0526,224.0,0.3295
979,17.0526,225.0,0.3023
578,17.0526,226.0,0.281
210,17.0526,227.0,0.2664
902,17.0526,228.0,0.2587
1306,17.0526,229.0,0.258
506,17.0526,230.0,0.264
579,17.0526,231.0,0.2763
496,17.0526,232.0,0.294
1361,17.0526,233.0,0.3162
910,17.0526,234.0,0.3418
563,17.0526,235.0,0.3695
1349,17.0526,236.0,0.3982
995,17.0526,237.0,0.4265
1178,17.0526,238.0,0.4532
798,17.0526,239.0,0.4774
1013,17.0526,240.0,0.4981
404,17.0526,241.0,0.5145
886,17.0526,242.0,0.5262
1345,17.0526,243.0,0.5328
664,17.0526,244.0,0.5341
242,17.0526,245.0,0.5302
1200,17.0526,246.0,0.5214
921,17.0526,247.0,0.5081
1054,17.0526,248.0,0.4907
1049,17.0526,249.0,0.4699
306,17.0526,250.0,0.4464
547,17.0526,251.0,0.4208
163,17.0526,252.0,0.3939
1367,17.0526,253.0,0.3663
68,17.0526,254.0,0.3386
477,17.0526,255.0,0.3116
689,17.0526,256.0,0.2856
681,17.0526,257.0,0.2613
1129,17.0526,258.0,0.2389
654,17.0526,259.0,0.2188
407,17.0526,260.0,0.2013
270,17.0526,261.0,0.1866
1078,17.0526,262.0,0.1748
46,17.0526,263.0,0.1659
190,17.0526,264.0,0.16
469,17.0526,265.0,0.1571
188,17.0526,266.0,0.157
983,17.0526,267.0,0.1595
712,17.0526,268.0,0.1645
857,17.0526,269.0,0.1717
248,17.0526,270.0,0.1808
1264,17.0526,271.0,0.1913
784,17.0526,272.0,0.203
329,17.0526,273.0,0.2153
117,17.0526,274.0,0.2277
919,17.0526,275.0,0.2398
624,17.0526,276.0,0.2511
1314,17.0526,277.0,0.261
212,17.0526,278.0,0.2692
765,17.0526,279.0,0.2753
922,17.0526,280.0,0.2788
31,17.0526,281.0,0.2795
1166,17.0526,282.0,0.2772
1236,17.0526,283.0,0.2719
901,17.0526,284.0,0.2636
339,17.0526,285.0,0.2524
1416,17.0526,286.0,0.2386
338,17.0526,287.0,0.2227
411,17.0526,288.0,0.2049
870,17.0526,289.0,0.1859
1254,17.0526,290.0,0.1662
1148,18.0,220.0,0.4545
557,18.0,221.0,0.4157
1138,18.0,222.0,0.3798
725,18.0,223.0,0.3479
353,18.0,224.0,0.3211
882,18.0,225.0,0.3002
217,18.0,226.0,0.2858
650,18.0,227.0,0.2782
513,18.0,228.0,0.2775
840,18.0,229.0,0.2834
1270,18.0,230.0,0.2955
1096,18.0,231.0,0.3131
1321,18.0,232.0,0.3351
887,18.0,233.0,0.3607
103,18.0,234.0,0.3885
918,18.0,235.0,0.4174
1050,18.0,236.0,0.4462
466,18.0,237.0,0.4738
732,18.0,238.0,0.499
828,18.0,239.0,0.5211
458,18.0,240.0,0.5392
410,18.0,241.0,0.5528
1141,18.0,242.0,0.5615
824,18.0,243.0,0.5651
53,18.0,244.0,0.5637
1377,18.0,245.0,0.5574
780,18.0,246.0,0.5466
1140,18.0,247.0,0.5316
996,18.0,248.0,0.5131
1241,18.0,249.0,0.4917
796,18.0,250.0,0.4678
669,18.0,251.0,0.4423
985,18.0,252.0,0.4156
1245,18.0,253.0,0.3884
1310,18.0,254.0,0.3612
1319,18.0,255.0,0.3347
534,18.0,256.0,0.3092
749,18.0,257.0,0.2852
1030,18.0,258.0,0.2631
607,18.0,259.0,0.2432
804,18.0,260.0,0.2257
271,18.0,261.0,0.2109
229,18.0,262.0,0.199
1205,18.0,263.0,0.1899
531,18.0,264.0,0.1838
385,18.0,265.0,0.1807
157,18.0,266.0,0.1804
41,18.0,267.0,0.1828
1371,18.0,268.0,0.1877
1249,18.0,269.0,0.1949
861,18.0,270.0,0.204
865,18.0,271.0,0.2146
962,18.0,272.0,0.2263
1087,18.0,273.0,0.2386
587,18.0,274.0,0.2511
867,18.0,275.0,0.2631
432,18.0,276.0,0.2741
702,18.0,277.0,0.2837
335,18.0,278.0,0.2914
459,18.0,279.0,0.2968
844,18.0,280.0,0.2994
1206,18.0,281.0,0.2991
1326,18.0,282.0,0.2956
659,18.0,283.0,0.289
205,18.0,284.0,0.2793
1274,18.0,285.0,0.2668
1164,18.0,286.0,0.2517
303,18.0,287.0,0.2343
676,18.0,288.0,0.2153
365,18.0,289.0,0.1951
1329,18.0,290.0,0.1742
