,angle_deg,freq_THz,trans
1055,11.0345,270.0,0.1834
1042,11.0345,271.4286,0.1964
1063,11.0345,272.8571,0.2102
1045,11.0345,274.2857,0.2234
1051,11.0345,275.7143,0.2343
1050,11.0345,277.1429,0.2418
1046,11.0345,278.5714,0.2448
1066,11.0345,280.0,0.2427
1058,11.0345,281.4286,0.2355
1047,11.0345,282.8571,0.2235
1053,11.0345,284.2857,0.2078
1057,11.0345,285.7143,0.1896
1054,11.0345,287.1429,0.1707
1059,11.0345,288.5714,0.153
1056,11.0345,290.0,0.1383
1061,11.7241,220.0,0.4134
1060,11.7241,221.4286,0.36
1062,11.7241,222.8571,0.313
1067,11.7241,224.2857,0.275
1070,11.7241,225.7143,0.2482
1072,11.7241,227.1429,0.2342
1071,11.7241,228.5714,0.2336
1079,11.7241,230.0,0.2461
1073,11.7241,231.4286,0.2703
1076,11.7241,232.8571,0.3042
1081,11.7241,234.2857,0.345
1078,11.7241,235.7143,0.3895
1077,11.7241,237.1429,0.4344
1080,11.7241,238.5714,0.4763
1090,11.7241,240.0,0.5125
1095,11.7241,241.4286,0.5406
1088,11.7241,242.8571,0.5589
1083,11.7241,244.2857,0.5667
1084,11.7241,245.7143,0.5637
1098,11.7241,247.1429,0.5506
1101,11.7241,248.5714,0.5285
1085,11.7241,250.0,0.4991
1087,11.7241,251.4286,0.4641
1102,11.7241,252.8571,0.4255
1086,11.7241,254.2857,0.3854
1105,11.7241,255.7143,0.3456
1094,11.7241,257.1429,0.3079
1093,11.7241,258.5714,0.2736
1091,11.7241,260.0,0.2441
1092,11.7241,261.4286,0.2202
1106,11.7241,262.8571,0.2026
1089,11.7241,264.2857,0.1915
1096,11.7241,265.7143,0.1867
1109,11.7241,267.1429,0.1878
1111,11.7241,268.5714,0.1938
1104,11.7241,270.0,0.2037
1117,11.7241,271.4286,0.216
1108,11.7241,272.8571,0.229
1107,11.7241,274.2857,0.2413
1110,11.7241,275.7143,0.2512
1113,11.7241,277.1429,0.2574
1116,11.7241,278.5714,0.2592
1119,11.7241,280.0,0.2559
1124,11.7241,281.4286,0.2477
1118,11.7241,282.8571,0.2353
1134,11.7241,284.2857,0.2198
1120,11.7241,285.7143,0.2027
1121,11.7241,287.1429,0.186
1122,11.7241,288.5714,0.1714
1123,11.7241,290.0,0.161
1125,12.4138,220.0,0.3926
1133,12.4138,221.4286,0.3437
1129,12.4138,222.8571,0.303
1126,12.4138,224.2857,0.273
1137,12.4138,225.7143,0.2554
1127,12.4138,227.1429,0.2512
1131,12.4138,228.5714,0.2602
1140,12.4138,230.0,0.2816
1139,12.4138,231.4286,0.3134
1146,12.4138,232.8571,0.353
1130,12.4138,234.2857,0.3975
1149,12.4138,235.7143,0.4434
1147,12.4138,237.1429,0.4876
1138,12.4138,238.5714,0.5271
1153,12.4138,240.0,0.5593
1142,12.4138,241.4286,0.5826
1144,12.4138,242.8571,0.5959
1150,12.4138,244.2857,0.5986
1148,12.4138,245.7143,0.5913
1145,12.4138,247.1429,0.5747
1154,12.4138,248.5714,0.5501
1155,12.4138,250.0,0.5191
1158,12.4138,251.4286,0.4835
1151,12.4138,252.8571,0.4449
1156,12.4138,254.2857,0.4052
1170,12.4138,255.7143,0.366
1159,12.4138,257.1429,0.3287
1171,12.4138,258.5714,0.2949
1165,12.4138,260.0,0.2655
1160,12.4138,261.4286,0.2415
1176,12.4138,262.8571,0.2235
1169,12.4138,264.2857,0.2118
1164,12.4138,265.7143,0.2064
1163,12.4138,267.1429,0.2066
1167,12.4138,268.5714,0.2118
1161,12.4138,270.0,0.2207
1168,12.4138,271.4286,0.2319
1173,12.4138,272.8571,0.2437
1172,12.4138,274.2857,0.2547
1180,12.4138,275.7143,0.2633
1175,12.4138,277.1429,0.2684
1181,12.4138,278.5714,0.2692
1177,12.4138,280.0,0.2654
1187,12.4138,281.4286,0.2574
1182,12.4138,282.8571,0.246
1179,12.4138,284.2857,0.2325
1189,12.4138,285.7143,0.2185
1190,12.4138,287.1429,0.2059
1192,12.4138,288.5714,0.1964
1191,12.4138,290.0,0.1916
1186,13.1034,220.0,0.3752
1188,13.1034,221.4286,0.3319
1193,13.1034,222.8571,0.2988
1196,13.1034,224.2857,0.2778
1200,13.1034,225.7143,0.27
1194,13.1034,227.1429,0.2758
1197,13.1034,228.5714,0.2942
1201,13.1034,230.0,0.3237
1198,13.1034,231.4286,0.3617
1199,13.1034,232.8571,0.4055
1209,13.1034,234.2857,0.4516
1202,13.1034,235.7143,0.497
1204,13.1034,237.1429,0.5386
1205,13.1034,238.5714,0.5739
1203,13.1034,240.0,0.601
1208,13.1034,241.4286,0.6187
1206,13.1034,242.8571,0.6263
1216,13.1034,244.2857,0.6241
1210,13.1034,245.7143,0.6127
1214,13.1034,247.1429,0.593
1212,13.1034,248.5714,0.5665
1220,13.1034,250.0,0.5344
1215,13.1034,251.4286,0.4985
1218,13.1034,252.8571,0.4602
1227,13.1034,254.2857,0.421
1222,13.1034,255.7143,0.3824
1217,13.1034,257.1429,0.3457
1225,13.1034,258.5714,0.3122
1224,13.1034,260.0,0.2829
1228,13.1034,261.4286,0.2588
1239,13.1034,262.8571,0.2404
1223,13.1034,264.2857,0.2281
1237,13.1034,265.7143,0.2217
1226,13.1034,267.1429,0.2209
1240,13.1034,268.5714,0.2248
1233,13.1034,270.0,0.2322
1236,13.1034,271.4286,0.2419
1234,13.1034,272.8571,0.2523
1235,13.1034,274.2857,0.2618
1248,13.1034,275.7143,0.2693
1247,13.1034,277.1429,0.2736
1238,13.1034,278.5714,0.2743
1232,13.1034,280.0,0.2713
1243,13.1034,281.4286,0.2651
1250,13.1034,282.8571,0.2567
1241,13.1034,284.2857,0.2473
1242,13.1034,285.7143,0.2384
1253,13.1034,287.1429,0.2317
1255,13.1034,288.5714,0.2285
1246,13.1034,290.0,0.2299
1244,13.7931,220.0,0.3622
1263,13.7931,221.4286,0.3261
1254,13.7931,222.8571,0.3017
1262,13.7931,224.2857,0.2904
1249,13.7931,225.7143,0.2927
1256,13.7931,227.1429,0.308
1266,13.7931,228.5714,0.3349
1259,13.7931,230.0,0.3711
1260,13.7931,231.4286,0.4136
1258,13.7931,232.8571,0.4594
1268,13.7931,234.2857,0.5053
1261,13.7931,235.7143,0.5481
1271,13.7931,237.1429,0.5855
1269,13.7931,238.5714,0.6153
1267,13.7931,240.0,0.6364
1270,13.7931,241.4286,0.648
1272,13.7931,242.8571,0.6502
1283,13.7931,244.2857,0.6434
1286,13.7931,245.7143,0.6283
1288,13.7931,247.1429,0.6061
1280,13.7931,248.5714,0.578
1275,13.7931,250.0,0.5453
1289,13.7931,251.4286,0.5094
1278,13.7931,252.8571,0.4714
1279,13.7931,254.2857,0.4328
1290,13.7931,255.7143,0.3948
1276,13.7931,257.1429,0.3586
1287,13.7931,258.5714,0.3253
1284,13.7931,260.0,0.296
1281,13.7931,261.4286,0.2715
1282,13.7931,262.8571,0.2524
1292,13.7931,264.2857,0.2391
1299,13.7931,265.7143,0.2314
1291,13.7931,267.1429,0.229
1303,13.7931,268.5714,0.2312
1296,13.7931,270.0,0.2369
1305,13.7931,271.4286,0.2448
1298,13.7931,272.8571,0.2536
1293,13.7931,274.2857,0.2619
1297,13.7931,275.7143,0.2688
1301,13.7931,277.1429,0.2734
1300,13.7931,278.5714,0.2753
1312,13.7931,280.0,0.2748
1310,13.7931,281.4286,0.2724
1306,13.7931,282.8571,0.2688
1304,13.7931,284.2857,0.2653
1308,13.7931,285.7143,0.263
1309,13.7931,287.1429,0.2631
1311,13.7931,288.5714,0.2665
1314,13.7931,290.0,0.2738
1315,14.4828,220.0,0.3548
1318,14.4828,221.4286,0.3271
1320,14.4828,222.8571,0.3124
1316,14.4828,224.2857,0.3112
1325,14.4828,225.7143,0.3232
1317,14.4828,227.1429,0.3473
1328,14.4828,228.5714,0.3812
1323,14.4828,230.0,0.4222
1319,14.4828,231.4286,0.4672
1329,14.4828,232.8571,0.513
1330,14.4828,234.2857,0.5565
1333,14.4828,235.7143,0.5952
1336,14.4828,237.1429,0.627
1327,14.4828,238.5714,0.6506
1338,14.4828,240.0,0.6652
1331,14.4828,241.4286,0.6708
1332,14.4828,242.8571,0.6677
1335,14.4828,244.2857,0.6565
1337,14.4828,245.7143,0.6383
1348,14.4828,247.1429,0.614
1340,14.4828,248.5714,0.5847
1341,14.4828,250.0,0.5516
1350,14.4828,251.4286,0.5158
1334,14.4828,252.8571,0.4783
1347,14.4828,254.2857,0.4403
1342,14.4828,255.7143,0.4028
1359,14.4828,257.1429,0.3668
1346,14.4828,258.5714,0.3335
1358,14.4828,260.0,0.3038
1345,14.4828,261.4286,0.2785
1353,14.4828,262.8571,0.2583
1351,14.4828,264.2857,0.2436
1364,14.4828,265.7143,0.2343
1356,14.4828,267.1429,0.2302
1357,14.4828,268.5714,0.2305
1352,14.4828,270.0,0.2344
1354,14.4828,271.4286,0.2408
1355,14.4828,272.8571,0.2484
1366,14.4828,274.2857,0.2564
1361,14.4828,275.7143,0.2637
1367,14.4828,277.1429,0.2699
1371,14.4828,278.5714,0.2748
1375,14.4828,280.0,0.2784
1376,14.4828,281.4286,0.2813
1368,14.4828,282.8571,0.284
1369,14.4828,284.2857,0.2874
1378,14.4828,285.7143,0.2921
1374,14.4828,287.1429,0.2988
1370,14.4828,288.5714,0.3079
1381,14.4828,290.0,0.3195
1372,15.1724,220.0,0.3539
1380,15.1724,221.4286,0.3358
1389,15.1724,222.8571,0.3311
1377,15.1724,224.2857,0.3398
1379,15.1724,225.7143,0.3609
1382,15.1724,227.1429,0.3923
1385,15.1724,228.5714,0.4315
1397,15.1724,230.0,0.4754
1402,15.1724,231.4286,0.5207
1401,15.1724,232.8571,0.5645
1386,15.1724,234.2857,0.6041
1388,15.1724,235.7143,0.6373
1391,15.1724,237.1429,0.6628
1387,15.1724,238.5714,0.6797
1392,15.1724,240.0,0.6879
1384,15.1724,241.4286,0.6876
1393,15.1724,242.8571,0.6794
1399,15.1724,244.2857,0.6643
1403,15.1724,245.7143,0.6431
1398,15.1724,247.1429,0.617
1410,15.1724,248.5714,0.5867
1405,15.1724,250.0,0.5533
1406,15.1724,251.4286,0.5176
1407,15.1724,252.8571,0.4804
1411,15.1724,254.2857,0.4426
1409,15.1724,255.7143,0.4052
1417,15.1724,257.1429,0.369
1412,15.1724,258.5714,0.3351
1423,15.1724,260.0,0.3045
1416,15.1724,261.4286,0.2781
1430,15.1724,262.8571,0.2566
1414,15.1724,264.2857,0.2404
1429,15.1724,265.7143,0.2295
1419,15.1724,267.1429,0.2239
1425,15.1724,268.5714,0.2229
1436,15.1724,270.0,0.2257
1415,15.1724,271.4286,0.2315
1427,15.1724,272.8571,0.2392
1422,15.1724,274.2857,0.2481
1424,15.1724,275.7143,0.2574
1413,15.1724,277.1429,0.2667
1421,15.1724,278.5714,0.2759
1441,15.1724,280.0,0.2849
1431,15.1724,281.4286,0.2939
1428,15.1724,282.8571,0.3033
1432,15.1724,284.2857,0.3133
1439,15.1724,285.7143,0.3241
1434,15.1724,287.1429,0.336
1435,15.1724,288.5714,0.3489
1446,15.1724,290.0,0.3626
1448,15.8621,220.0,0.3604
1450,15.8621,221.4286,0.3522
1443,15.8621,222.8571,0.3575
1447,15.8621,224.2857,0.3754
1442,15.8621,225.7143,0.4041
1444,15.8621,227.1429,0.4412
1456,15.8621,228.5714,0.4837
1449,15.8621,230.0,0.5285
1451,15.8621,231.4286,0.5723
1452,15.8621,232.8571,0.6126
1457,15.8621,234.2857,0.647
1453,15.8621,235.7143,0.6741
1466,15.8621,237.1429,0.6929
1467,15.8621,238.5714,0.7031
1461,15.8621,240.0,0.7049
1458,15.8621,241.4286,0.6991
1464,15.8621,242.8571,0.6864
1473,15.8621,244.2857,0.6677
1465,15.8621,245.7143,0.6441
1471,15.8621,247.1429,0.6163
1472,15.8621,248.5714,0.5851
1460,15.8621,250.0,0.5511
1476,15.8621,251.4286,0.515
1475,15.8621,252.8571,0.4774
1463,15.8621,254.2857,0.439
1474,15.8621,255.7143,0.4007
1459,15.8621,257.1429,0.3635
1481,15.8621,258.5714,0.3285
1468,15.8621,260.0,0.2967
1483,15.8621,261.4286,0.2691
1485,15.8621,262.8571,0.2465
1478,15.8621,264.2857,0.2293
1482,15.8621,265.7143,0.2177
1480,15.8621,267.1429,0.2115
1470,15.8621,268.5714,0.2102
1486,15.8621,270.0,0.2133
1492,15.8621,271.4286,0.2199
1487,15.8621,272.8571,0.2292
1491,15.8621,274.2857,0.2406
1445,15.8621,275.7143,0.2533
1484,15.8621,277.1429,0.267
1489,15.8621,278.5714,0.2813
1498,15.8621,280.0,0.2961
1479,15.8621,281.4286,0.3111
1438,15.8621,282.8571,0.3263
1495,15.8621,284.2857,0.3416
1494,15.8621,285.7143,0.3568
1496,15.8621,287.1429,0.3717
1477,15.8621,288.5714,0.3861
1437,15.8621,290.0,0.3998
1497,16.5517,220.0,0.3744
1493,16.5517,221.4286,0.376
1462,16.5517,222.8571,0.3905
1433,16.5517,224.2857,0.4163
1400,16.5517,225.7143,0.4511
1499,16.5517,227.1429,0.492
1488,16.5517,228.5714,0.5359
1454,16.5517,230.0,0.5796
1418,16.5517,231.4286,0.6204
1390,16.5517,232.8571,0.6559
1490,16.5517,234.2857,0.6843
1455,16.5517,235.7143,0.7048
1420,16.5517,237.1429,0.7168
1394,16.5517,238.5714,0.7206
1362,16.5517,240.0,0.7168
1469,16.5517,241.4286,0.7062
1440,16.5517,242.8571,0.6897
1408,16.5517,244.2857,0.6683
1373,16.5517,245.7143,0.6426
1343,16.5517,247.1429,0.6132
1426,16.5517,248.5714,0.5807
1383,16.5517,250.0,0.5454
1339,16.5517,251.4286,0.5079
1294,16.5517,252.8571,0.4687
1251,16.5517,254.2857,0.4286
1360,16.5517,255.7143,0.3886
1324,16.5517,257.1429,0.3499
1285,16.5517,258.5714,0.3135
1252,16.5517,260.0,0.2808
1221,16.5517,261.4286,0.2525
1404,16.5517,262.8571,0.2296
1363,16.5517,264.2857,0.2125
1321,16.5517,265.7143,0.2013
1274,16.5517,267.1429,0.1959
1231,16.5517,268.5714,0.196
1396,16.5517,270.0,0.2008
1349,16.5517,271.4286,0.2098
1307,16.5517,272.8571,0.2222
1264,16.5517,274.2857,0.2373
1219,16.5517,275.7143,0.2544
1326,16.5517,277.1429,0.273
1295,16.5517,278.5714,0.2924
1265,16.5517,280.0,0.3123
1230,16.5517,281.4286,0.3322
1195,16.5517,282.8571,0.3516
1395,16.5517,284.2857,0.3701
1344,16.5517,285.7143,0.3873
1302,16.5517,287.1429,0.4031
1257,16.5517,288.5714,0.4171
1211,16.5517,290.0,0.4294
1313,17.2414,220.0,0.3957
1277,17.2414,221.4286,0.4065
1245,17.2414,222.8571,0.429
1213,17.2414,224.2857,0.4611
1178,17.2414,225.7143,0.5
1365,17.2414,227.1429,0.5428
1322,17.2414,228.5714,0.5861
1273,17.2414,230.0,0.6271
1229,17.2414,231.4286,0.6633
1183,17.2414,232.8571,0.6929
1185,17.2414,234.2857,0.7148
1152,17.2414,235.7143,0.7286
1114,17.2414,237.1429,0.7343
1074,17.2414,238.5714,0.7325
1035,17.2414,240.0,0.724
1166,17.2414,241.4286,0.7097
1135,17.2414,242.8571,0.6904
1103,17.2414,244.2857,0.6667
1068,17.2414,245.7143,0.639
1030,17.2414,247.1429,0.6077
1162,17.2414,248.5714,0.5731
1132,17.2414,250.0,0.5356
1099,17.2414,251.4286,0.4956
1065,17.2414,252.8571,0.4539
1029,17.2414,254.2857,0.4115
1207,17.2414,255.7143,0.3696
1157,17.2414,257.1429,0.3294
1115,17.2414,258.5714,0.2922
1069,17.2414,260.0,0.2592
1026,17.2414,261.4286,0.2315
1143,17.2414,262.8571,0.2096
1112,17.2414,264.2857,0.194
1075,17.2414,265.7143,0.1849
1040,17.2414,267.1429,0.182
1006,17.2414,268.5714,0.1849
1184,17.2414,270.0,0.1931
1141,17.2414,271.4286,0.2057
1097,17.2414,272.8571,0.2221
1052,17.2414,274.2857,0.2414
1010,17.2414,275.7143,0.2629
1136,17.2414,277.1429,0.2857
1100,17.2414,278.5714,0.3092
1064,17.2414,280.0,0.3326
1027,17.2414,281.4286,0.3552
992,17.2414,282.8571,0.3765
1174,17.2414,284.2857,0.3959
1128,17.2414,285.7143,0.4132
1082,17.2414,287.1429,0.4281
1041,17.2414,288.5714,0.4408
998,17.2414,290.0,0.4514
973,17.931,220.0,0.424
943,17.931,221.4286,0.4428
908,17.931,222.8571,0.4718
874,17.931,224.2857,0.5084
841,17.931,225.7143,0.5494
997,17.931,227.1429,0.5918
962,17.931,228.5714,0.6326
924,17.931,230.0,0.6692
884,17.931,231.4286,0.6997
845,17.931,232.8571,0.7229
991,17.931,234.2857,0.7382
954,17.931,235.7143,0.7457
916,17.931,237.1429,0.7459
880,17.931,238.5714,0.7395
840,17.931,240.0,0.7274
994,17.931,241.4286,0.7101
956,17.931,242.8571,0.6883
917,17.931,244.2857,0.6623
879,17.931,245.7143,0.6323
839,17.931,247.1429,0.5983
960,17.931,248.5714,0.5609
927,17.931,250.0,0.5203
895,17.931,251.4286,0.4773
858,17.931,252.8571,0.433
823,17.931,254.2857,0.3885
981,17.931,255.7143,0.3451
934,17.931,257.1429,0.3044
894,17.931,258.5714,0.2676
854,17.931,260.0,0.2359
817,17.931,261.4286,0.2101
964,17.931,262.8571,0.1911
928,17.931,264.2857,0.1789
888,17.931,265.7143,0.1736
851,17.931,267.1429,0.1748
814,17.931,268.5714,0.1821
952,17.931,270.0,0.1946
914,17.931,271.4286,0.2115
875,17.931,272.8571,0.2319
835,17.931,274.2857,0.2549
799,17.931,275.7143,0.2796
809,17.931,277.1429,0.305
768,17.931,278.5714,0.3303
724,17.931,280.0,0.3547
692,17.931,281.4286,0.3775
663,17.931,282.8571,0.3983
803,17.931,284.2857,0.4167
763,17.931,285.7143,0.4325
721,17.931,287.1429,0.446
688,17.931,288.5714,0.4572
659,17.931,290.0,0.4668
801,18.6207,220.0,0.4583
767,18.6207,221.4286,0.4838
737,18.6207,222.8571,0.5176
702,18.6207,224.2857,0.5565
666,18.6207,225.7143,0.5975
806,18.6207,227.1429,0.6376
772,18.6207,228.5714,0.6742
732,18.6207,230.0,0.7052
694,18.6207,231.4286,0.7293
657,18.6207,232.8571,0.7459
787,18.6207,234.2857,0.7551
749,18.6207,235.7143,0.7571
715,18.6207,237.1429,0.7527
682,18.6207,238.5714,0.7426
652,18.6207,240.0,0.7274
785,18.6207,241.4286,0.7073
745,18.6207,242.8571,0.6828
708,18.6207,244.2857,0.6539
668,18.6207,245.7143,0.6206
627,18.6207,247.1429,0.5833
778,18.6207,248.5714,0.5424
739,18.6207,250.0,0.4986
704,18.6207,251.4286,0.4528
664,18.6207,252.8571,0.4064
623,18.6207,254.2857,0.3608
762,18.6207,255.7143,0.3173
725,18.6207,257.1429,0.2776
687,18.6207,258.5714,0.243
644,18.6207,260.0,0.2145
605,18.6207,261.4286,0.1929
631,18.6207,262.8571,0.1787
596,18.6207,264.2857,0.1718
561,18.6207,265.7143,0.172
518,18.6207,267.1429,0.1787
464,18.6207,268.5714,0.1911
571,18.6207,270.0,0.2082
536,18.6207,271.4286,0.2291
503,18.6207,272.8571,0.2526
470,18.6207,274.2857,0.2777
433,18.6207,275.7143,0.3035
626,18.6207,277.1429,0.329
592,18.6207,278.5714,0.3534
554,18.6207,280.0,0.3763
504,18.6207,281.4286,0.397
455,18.6207,282.8571,0.4155
625,18.6207,284.2857,0.4316
589,18.6207,285.7143,0.4455
549,18.6207,287.1429,0.4574
501,18.6207,288.5714,0.4679
452,18.6207,290.0,0.4773
619,19.3103,220.0,0.4975
585,19.3103,221.4286,0.5281
540,19.3103,222.8571,0.5645
495,19.3103,224.2857,0.6037
440,19.3103,225.7143,0.6426
614,19.3103,227.1429,0.6787
583,19.3103,228.5714,0.7099
537,19.3103,230.0,0.7347
493,19.3103,231.4286,0.7525
437,19.3103,232.8571,0.7631
590,19.3103,234.2857,0.767
558,19.3103,235.7143,0.7645
513,19.3103,237.1429,0.7562
468,19.3103,238.5714,0.7427
427,19.3103,240.0,0.7242
587,19.3103,241.4286,0.701
551,19.3103,242.8571,0.6729
508,19.3103,244.2857,0.6402
462,19.3103,245.7143,0.6031
426,19.3103,247.1429,0.562
395,19.3103,248.5714,0.5176
353,19.3103,250.0,0.4708
314,19.3103,251.4286,0.4231
281,19.3103,252.8571,0.3757
240,19.3103,254.2857,0.3304
394,19.3103,255.7143,0.2888
351,19.3103,257.1429,0.2522
310,19.3103,258.5714,0.222
280,19.3103,260.0,0.199
239,19.3103,261.4286,0.1838
388,19.3103,262.8571,0.1763
350,19.3103,264.2857,0.1763
311,19.3103,265.7143,0.183
275,19.3103,267.1429,0.1957
233,19.3103,268.5714,0.2131
385,19.3103,270.0,0.2341
344,19.3103,271.4286,0.2576
309,19.3103,272.8571,0.2823
271,19.3103,274.2857,0.3073
231,19.3103,275.7143,0.3318
384,19.3103,277.1429,0.3549
342,19.3103,278.5714,0.3764
305,19.3103,280.0,0.3958
270,19.3103,281.4286,0.4131
228,19.3103,282.8571,0.4284
383,19.3103,284.2857,0.4418
340,19.3103,285.7143,0.4539
301,19.3103,287.1429,0.4649
269,19.3103,288.5714,0.4752
227,19.3103,290.0,0.4853
364,20.0,220.0,0.5399
370,20.0,221.4286,0.5734
323,20.0,222.8571,0.6103
267,20.0,224.2857,0.6477
230,20.0,225.7143,0.683
403,20.0,227.1429,0.714
368,20.0,228.5714,0.7393
321,20.0,230.0,0.7581
264,20.0,231.4286,0.7702
229,20.0,232.8571,0.7757
186,20.0,234.2857,0.7751
140,20.0,235.7143,0.7687
92,20.0,237.1429,0.7568
44,20.0,238.5714,0.7398
20,20.0,240.0,0.7176
184,20.0,241.4286,0.6905
137,20.0,242.8571,0.6583
90,20.0,244.2857,0.6214
40,20.0,245.7143,0.5801
18,20.0,247.1429,0.5352
185,20.0,248.5714,0.4877
139,20.0,250.0,0.4388
91,20.0,251.4286,0.3902
41,20.0,252.8571,0.3436
19,20.0,254.2857,0.3007
191,20.0,255.7143,0.263
144,20.0,257.1429,0.232
98,20.0,258.5714,0.2086
47,20.0,260.0,0.1933
23,20.0,261.4286,0.1861
187,20.0,262.8571,0.1866
142,20.0,264.2857,0.1941
93,20.0,265.7143,0.2073
45,20.0,267.1429,0.2252
21,20.0,268.5714,0.2464
189,20.0,270.0,0.2695
143,20.0,271.4286,0.2935
94,20.0,272.8571,0.3172
46,20.0,274.2857,0.3398
22,20.0,275.7143,0.3609
204,20.0,277.1429,0.3801
167,20.0,278.5714,0.3972
121,20.0,280.0,0.4125
82,20.0,281.4286,0.426
56,20.0,282.8571,0.4382
206,20.0,284.2857,0.4496
168,20.0,285.7143,0.4604
122,20.0,287.1429,0.471
84,20.0,288.5714,0.4817
63,20.0,290.0,0.4926
