,angle_deg,freq_THz,trans
751,18.6207,228.5714,0.2376
1421,18.6207,230.0,0.1939
1422,18.6207,231.4286,0.1544
1423,18.6207,232.8571,0.1197
688,18.6207,234.2857,0.0903
728,18.6207,235.7143,0.0665
1411,18.6207,237.1429,0.0482
1405,18.6207,238.5714,0.0352
1406,18.6207,240.0,0.027
696,18.6207,241.4286,0.0229
734,18.6207,242.8571,0.0222
1419,18.6207,244.2857,0.0241
1408,18.6207,245.7143,0.0276
1410,18.6207,247.1429,0.032
686,18.6207,248.5714,0.0364
709,18.6207,250.0,0.0402
1426,18.6207,251.4286,0.0428
1427,18.6207,252.8571,0.0438
1420,18.6207,254.2857,0.0431
687,18.6207,255.7143,0.0406
705,18.6207,257.1429,0.0367
1424,18.6207,258.5714,0.0317
1425,18.6207,260.0,0.0262
1428,18.6207,261.4286,0.021
692,18.6207,262.8571,0.0166
718,18.6207,264.2857,0.0138
1429,18.6207,265.7143,0.013
1430,18.6207,267.1429,0.0146
1431,18.6207,268.5714,0.0187
702,18.6207,270.0,0.0251
730,18.6207,271.4286,0.0334
1435,18.6207,272.8571,0.0433
1436,18.6207,274.2857,0.0539
1432,18.6207,275.7143,0.0645
706,18.6207,277.1429,0.0745
732,18.6207,278.5714,0.0833
1434,18.6207,280.0,0.0902
1437,18.6207,281.4286,0.0952
1433,18.6207,282.8571,0.0981
735,18.6207,284.2857,0.099
744,18.6207,285.7143,0.0983
1440,18.6207,287.1429,0.0965
1439,18.6207,288.5714,0.0941
1443,18.6207,290.0,0.0917
739,19.3103,220.0,0.5191
759,19.3103,221.4286,0.4711
1444,19.3103,222.8571,0.4213
1442,19.3103,224.2857,0.3708
1452,19.3103,225.7143,0.3206
741,19.3103,227.1429,0.2718
764,19.3103,228.5714,0.2256
1446,19.3103,230.0,0.1829
1453,19.3103,231.4286,0.1446
1454,19.3103,232.8571,0.1114
750,19.3103,234.2857,0.0837
778,19.3103,235.7143,0.0615
796,19.3103,237.1429,0.0448
1438,19.3103,238.5714,0.0333
1450,19.3103,240.0,0.0264
757,19.3103,241.4286,0.0235
781,19.3103,242.8571,0.0238
1445,19.3103,244.2857,0.0266
1448,19.3103,245.7143,0.0309
1447,19.3103,247.1429,0.0359
770,19.3103,248.5714,0.0408
797,19.3103,250.0,0.0448
1449,19.3103,251.4286,0.0474
1441,19.3103,252.8571,0.0483
1458,19.3103,254.2857,0.0471
777,19.3103,255.7143,0.0441
800,19.3103,257.1429,0.0394
1451,19.3103,258.5714,0.0337
1457,19.3103,260.0,0.0276
1456,19.3103,261.4286,0.0218
775,19.3103,262.8571,0.0171
790,19.3103,264.2857,0.0142
1455,19.3103,265.7143,0.0135
1462,19.3103,267.1429,0.0153
1463,19.3103,268.5714,0.0197
795,19.3103,270.0,0.0266
818,19.3103,271.4286,0.0354
1460,19.3103,272.8571,0.0455
1461,19.3103,274.2857,0.0563
1465,19.3103,275.7143,0.0669
820,19.3103,277.1429,0.0767
859,19.3103,278.5714,0.0851
1469,19.3103,280.0,0.0916
1459,19.3103,281.4286,0.0961
1472,19.3103,282.8571,0.0985
807,19.3103,284.2857,0.0991
828,19.3103,285.7143,0.0984
1471,19.3103,287.1429,0.0966
1473,19.3103,288.5714,0.0944
1476,19.3103,290.0,0.0924
802,20.0,220.0,0.5066
815,20.0,221.4286,0.4578
1464,20.0,222.8571,0.4075
1467,20.0,224.2857,0.3568
1466,20.0,225.7143,0.3068
809,20.0,227.1429,0.2586
822,20.0,228.5714,0.2134
1468,20.0,230.0,0.1721
1470,20.0,231.4286,0.1354
1474,20.0,232.8571,0.1039
826,20.0,234.2857,0.0778
848,20.0,235.7143,0.0572
1475,20.0,237.1429,0.042
1478,20.0,238.5714,0.0318
1483,20.0,240.0,0.0262
830,20.0,241.4286,0.0245
852,20.0,242.8571,0.026
1477,20.0,244.2857,0.0298
1484,20.0,245.7143,0.0349
1481,20.0,247.1429,0.0407
832,20.0,248.5714,0.046
860,20.0,250.0,0.0503
1482,20.0,251.4286,0.0528
1485,20.0,252.8571,0.0533
1487,20.0,254.2857,0.0516
845,20.0,255.7143,0.0479
874,20.0,257.1429,0.0425
1489,20.0,258.5714,0.0361
1488,20.0,260.0,0.0294
1479,20.0,261.4286,0.0232
842,20.0,262.8571,0.0182
861,20.0,264.2857,0.0152
1480,20.0,265.7143,0.0146
1486,20.0,267.1429,0.0168
1492,20.0,268.5714,0.0216
873,20.0,270.0,0.0288
921,20.0,271.4286,0.0379
1493,20.0,272.8571,0.0482
1494,20.0,274.2857,0.0589
1495,20.0,275.7143,0.0693
851,20.0,277.1429,0.0787
870,20.0,278.5714,0.0866
1490,20.0,280.0,0.0926
1496,20.0,281.4286,0.0966
1491,20.0,282.8571,0.0987
765,20.0,284.2857,0.0992
923,20.0,285.7143,0.0984
1498,20.0,287.1429,0.0968
1499,20.0,288.5714,0.0949
1497,20.0,290.0,0.0931
